Type,Model,Subject,Task,Run,FileCount
hcp,firstlvl,sub-102816,gambling,1,12
hcp,firstlvl,sub-103010,gambling,1,12
hcp,firstlvl,sub-103111,gambling,1,12
hcp,firstlvl,sub-103212,gambling,1,12
hcp,firstlvl,sub-103414,gambling,1,12
hcp,firstlvl,sub-103515,gambling,1,12
hcp,firstlvl,sub-103818,gambling,1,12
hcp,firstlvl,sub-104012,gambling,1,12
hcp,firstlvl,sub-104416,gambling,1,12
hcp,firstlvl,sub-104820,gambling,1,12
hcp,firstlvl,sub-105014,gambling,1,12
hcp,firstlvl,sub-105115,gambling,1,12
hcp,firstlvl,sub-105216,gambling,1,12
hcp,firstlvl,sub-105620,gambling,1,12
hcp,firstlvl,sub-105923,gambling,1,12
hcp,firstlvl,sub-106016,gambling,1,12
hcp,firstlvl,sub-106319,gambling,1,12
hcp,firstlvl,sub-106521,gambling,1,12
hcp,firstlvl,sub-106824,gambling,1,12
hcp,firstlvl,sub-107018,gambling,1,12
hcp,firstlvl,sub-107220,gambling,1,0
hcp,firstlvl,sub-107321,gambling,1,12
hcp,firstlvl,sub-107422,gambling,1,12
hcp,firstlvl,sub-107725,gambling,1,12
hcp,firstlvl,sub-108020,gambling,1,12
hcp,firstlvl,sub-108121,gambling,1,12
hcp,firstlvl,sub-108222,gambling,1,12
hcp,firstlvl,sub-108323,gambling,1,12
hcp,firstlvl,sub-108525,gambling,1,12
hcp,firstlvl,sub-108828,gambling,1,12
hcp,firstlvl,sub-109123,gambling,1,12
hcp,firstlvl,sub-109325,gambling,1,12
hcp,firstlvl,sub-109830,gambling,1,12
hcp,firstlvl,sub-110007,gambling,1,12
hcp,firstlvl,sub-110411,gambling,1,12
hcp,firstlvl,sub-110613,gambling,1,12
hcp,firstlvl,sub-111009,gambling,1,12
hcp,firstlvl,sub-111211,gambling,1,12
hcp,firstlvl,sub-111312,gambling,1,12
hcp,firstlvl,sub-111413,gambling,1,12
hcp,firstlvl,sub-111514,gambling,1,12
hcp,firstlvl,sub-112112,gambling,1,12
hcp,firstlvl,sub-112314,gambling,1,12
hcp,firstlvl,sub-112516,gambling,1,12
hcp,firstlvl,sub-112819,gambling,1,12
hcp,firstlvl,sub-112920,gambling,1,12
hcp,firstlvl,sub-113215,gambling,1,12
hcp,firstlvl,sub-113316,gambling,1,12
hcp,firstlvl,sub-113417,gambling,1,12
hcp,firstlvl,sub-113619,gambling,1,12
hcp,firstlvl,sub-113821,gambling,1,12
hcp,firstlvl,sub-113922,gambling,1,12
hcp,firstlvl,sub-114116,gambling,1,12
hcp,firstlvl,sub-114217,gambling,1,12
hcp,firstlvl,sub-114318,gambling,1,12
hcp,firstlvl,sub-114419,gambling,1,12
hcp,firstlvl,sub-114621,gambling,1,12
hcp,firstlvl,sub-114823,gambling,1,12
hcp,firstlvl,sub-114924,gambling,1,12
hcp,firstlvl,sub-115017,gambling,1,12
hcp,firstlvl,sub-115219,gambling,1,12
hcp,firstlvl,sub-115320,gambling,1,12
hcp,firstlvl,sub-115724,gambling,1,12
hcp,firstlvl,sub-115825,gambling,1,12
hcp,firstlvl,sub-116221,gambling,1,12
hcp,firstlvl,sub-116423,gambling,1,12
hcp,firstlvl,sub-116524,gambling,1,12
hcp,firstlvl,sub-117324,gambling,1,12
hcp,firstlvl,sub-117728,gambling,1,12
hcp,firstlvl,sub-117930,gambling,1,12
hcp,firstlvl,sub-118023,gambling,1,12
hcp,firstlvl,sub-118124,gambling,1,12
hcp,firstlvl,sub-118225,gambling,1,12
hcp,firstlvl,sub-118528,gambling,1,12
hcp,firstlvl,sub-118730,gambling,1,12
hcp,firstlvl,sub-118831,gambling,1,12
hcp,firstlvl,sub-118932,gambling,1,12
hcp,firstlvl,sub-119025,gambling,1,12
hcp,firstlvl,sub-119126,gambling,1,12
hcp,firstlvl,sub-119732,gambling,1,12
hcp,firstlvl,sub-119833,gambling,1,12
hcp,firstlvl,sub-120010,gambling,1,12
hcp,firstlvl,sub-120111,gambling,1,12
hcp,firstlvl,sub-120212,gambling,1,12
hcp,firstlvl,sub-120414,gambling,1,12
hcp,firstlvl,sub-120515,gambling,1,12
hcp,firstlvl,sub-120717,gambling,1,12
hcp,firstlvl,sub-121315,gambling,1,12
hcp,firstlvl,sub-121416,gambling,1,12
hcp,firstlvl,sub-121618,gambling,1,12
hcp,firstlvl,sub-121719,gambling,1,12
hcp,firstlvl,sub-121820,gambling,1,12
hcp,firstlvl,sub-121921,gambling,1,12
hcp,firstlvl,sub-122317,gambling,1,12
hcp,firstlvl,sub-122418,gambling,1,12
hcp,firstlvl,sub-122620,gambling,1,12
hcp,firstlvl,sub-122822,gambling,1,12
hcp,firstlvl,sub-123117,gambling,1,12
hcp,firstlvl,sub-123420,gambling,1,12
hcp,firstlvl,sub-123521,gambling,1,12
hcp,firstlvl,sub-123723,gambling,1,12
hcp,firstlvl,sub-123925,gambling,1,12
hcp,firstlvl,sub-124220,gambling,1,12
hcp,firstlvl,sub-124422,gambling,1,12
hcp,firstlvl,sub-124624,gambling,1,12
hcp,firstlvl,sub-124826,gambling,1,12
hcp,firstlvl,sub-125222,gambling,1,12
hcp,firstlvl,sub-125424,gambling,1,12
hcp,firstlvl,sub-125525,gambling,1,12
hcp,firstlvl,sub-126325,gambling,1,12
hcp,firstlvl,sub-126426,gambling,1,12
hcp,firstlvl,sub-126628,gambling,1,12
hcp,firstlvl,sub-127226,gambling,1,12
hcp,firstlvl,sub-127327,gambling,1,12
hcp,firstlvl,sub-127630,gambling,1,12
hcp,firstlvl,sub-127731,gambling,1,12
hcp,firstlvl,sub-127832,gambling,1,12
hcp,firstlvl,sub-127933,gambling,1,12
hcp,firstlvl,sub-128026,gambling,1,12
hcp,firstlvl,sub-128127,gambling,1,12
hcp,firstlvl,sub-128329,gambling,1,12
hcp,firstlvl,sub-128632,gambling,1,12
hcp,firstlvl,sub-128935,gambling,1,12
hcp,firstlvl,sub-129028,gambling,1,12
hcp,firstlvl,sub-129129,gambling,1,12
hcp,firstlvl,sub-129331,gambling,1,12
hcp,firstlvl,sub-129634,gambling,1,12
hcp,firstlvl,sub-129937,gambling,1,12
hcp,firstlvl,sub-130013,gambling,1,12
hcp,firstlvl,sub-130114,gambling,1,12
hcp,firstlvl,sub-130316,gambling,1,12
hcp,firstlvl,sub-130417,gambling,1,12
hcp,firstlvl,sub-130518,gambling,1,12
hcp,firstlvl,sub-130619,gambling,1,12
hcp,firstlvl,sub-130720,gambling,1,12
hcp,firstlvl,sub-130922,gambling,1,12
hcp,firstlvl,sub-131217,gambling,1,12
hcp,firstlvl,sub-131419,gambling,1,12
hcp,firstlvl,sub-131722,gambling,1,12
hcp,firstlvl,sub-131823,gambling,1,12
hcp,firstlvl,sub-131924,gambling,1,12
hcp,firstlvl,sub-132017,gambling,1,12
hcp,firstlvl,sub-133019,gambling,1,12
hcp,firstlvl,sub-133625,gambling,1,12
hcp,firstlvl,sub-133827,gambling,1,12
hcp,firstlvl,sub-134021,gambling,1,12
hcp,firstlvl,sub-134223,gambling,1,12
hcp,firstlvl,sub-134425,gambling,1,12
hcp,firstlvl,sub-134627,gambling,1,12
hcp,firstlvl,sub-134728,gambling,1,12
hcp,firstlvl,sub-134829,gambling,1,12
hcp,firstlvl,sub-135124,gambling,1,12
hcp,firstlvl,sub-135225,gambling,1,12
hcp,firstlvl,sub-135528,gambling,1,12
hcp,firstlvl,sub-135629,gambling,1,12
hcp,firstlvl,sub-135730,gambling,1,12
hcp,firstlvl,sub-135932,gambling,1,12
hcp,firstlvl,sub-136126,gambling,1,12
hcp,firstlvl,sub-136227,gambling,1,12
hcp,firstlvl,sub-136631,gambling,1,12
hcp,firstlvl,sub-136732,gambling,1,12
hcp,firstlvl,sub-136833,gambling,1,12
hcp,firstlvl,sub-137027,gambling,1,12
hcp,firstlvl,sub-137128,gambling,1,12
hcp,firstlvl,sub-137229,gambling,1,12
hcp,firstlvl,sub-137431,gambling,1,12
hcp,firstlvl,sub-137532,gambling,1,12
hcp,firstlvl,sub-137633,gambling,1,12
hcp,firstlvl,sub-138130,gambling,1,12
hcp,firstlvl,sub-138231,gambling,1,12
hcp,firstlvl,sub-138332,gambling,1,12
hcp,firstlvl,sub-138534,gambling,1,12
hcp,firstlvl,sub-138837,gambling,1,12
hcp,firstlvl,sub-139233,gambling,1,12
hcp,firstlvl,sub-139435,gambling,1,12
hcp,firstlvl,sub-139637,gambling,1,12
hcp,firstlvl,sub-139839,gambling,1,12
hcp,firstlvl,sub-140319,gambling,1,12
hcp,firstlvl,sub-140420,gambling,1,0
hcp,firstlvl,sub-140824,gambling,1,12
hcp,firstlvl,sub-140925,gambling,1,12
hcp,firstlvl,sub-141119,gambling,1,12
hcp,firstlvl,sub-141422,gambling,1,12
hcp,firstlvl,sub-141826,gambling,1,12
hcp,firstlvl,sub-142424,gambling,1,12
hcp,firstlvl,sub-142828,gambling,1,0
hcp,firstlvl,sub-143224,gambling,1,12
hcp,firstlvl,sub-143325,gambling,1,12
hcp,firstlvl,sub-143830,gambling,1,12
hcp,firstlvl,sub-144125,gambling,1,12
hcp,firstlvl,sub-144428,gambling,1,12
hcp,firstlvl,sub-144731,gambling,1,12
hcp,firstlvl,sub-144832,gambling,1,12
hcp,firstlvl,sub-144933,gambling,1,12
hcp,firstlvl,sub-145127,gambling,1,12
hcp,firstlvl,sub-145531,gambling,1,12
hcp,firstlvl,sub-145632,gambling,1,12
hcp,firstlvl,sub-145834,gambling,1,12
hcp,firstlvl,sub-146129,gambling,1,12
hcp,firstlvl,sub-146432,gambling,1,12
hcp,firstlvl,sub-146533,gambling,1,12
hcp,firstlvl,sub-146634,gambling,1,0
hcp,firstlvl,sub-146735,gambling,1,12
hcp,firstlvl,sub-146836,gambling,1,12
hcp,firstlvl,sub-146937,gambling,1,12
hcp,firstlvl,sub-147030,gambling,1,12
hcp,firstlvl,sub-147636,gambling,1,12
hcp,firstlvl,sub-147737,gambling,1,12
hcp,firstlvl,sub-148032,gambling,1,12
hcp,firstlvl,sub-148133,gambling,1,12
hcp,firstlvl,sub-148335,gambling,1,12
hcp,firstlvl,sub-148436,gambling,1,0
hcp,firstlvl,sub-148840,gambling,1,12
hcp,firstlvl,sub-148941,gambling,1,12
hcp,firstlvl,sub-149236,gambling,1,12
hcp,firstlvl,sub-149337,gambling,1,12
hcp,firstlvl,sub-149539,gambling,1,12
hcp,firstlvl,sub-149741,gambling,1,12
hcp,firstlvl,sub-149842,gambling,1,12
hcp,firstlvl,sub-150019,gambling,1,12
hcp,firstlvl,sub-150625,gambling,1,12
hcp,firstlvl,sub-150726,gambling,1,12
hcp,firstlvl,sub-150928,gambling,1,12
hcp,firstlvl,sub-151021,gambling,1,12
hcp,firstlvl,sub-151223,gambling,1,12
hcp,firstlvl,sub-151324,gambling,1,12
hcp,firstlvl,sub-151425,gambling,1,12
hcp,firstlvl,sub-151526,gambling,1,12
hcp,firstlvl,sub-151627,gambling,1,12
hcp,firstlvl,sub-151728,gambling,1,12
hcp,firstlvl,sub-151829,gambling,1,12
hcp,firstlvl,sub-151930,gambling,1,12
hcp,firstlvl,sub-152225,gambling,1,12
hcp,firstlvl,sub-152427,gambling,1,12
hcp,firstlvl,sub-152831,gambling,1,12
hcp,firstlvl,sub-153025,gambling,1,12
hcp,firstlvl,sub-153126,gambling,1,12
hcp,firstlvl,sub-153227,gambling,1,12
hcp,firstlvl,sub-153429,gambling,1,12
hcp,firstlvl,sub-153631,gambling,1,12
hcp,firstlvl,sub-153732,gambling,1,12
hcp,firstlvl,sub-153833,gambling,1,12
hcp,firstlvl,sub-153934,gambling,1,12
hcp,firstlvl,sub-154229,gambling,1,12
hcp,firstlvl,sub-154431,gambling,1,12
hcp,firstlvl,sub-154532,gambling,1,12
hcp,firstlvl,sub-154734,gambling,1,12
hcp,firstlvl,sub-154835,gambling,1,12
hcp,firstlvl,sub-154936,gambling,1,12
hcp,firstlvl,sub-155231,gambling,1,12
hcp,firstlvl,sub-155635,gambling,1,12
hcp,firstlvl,sub-156031,gambling,1,12
hcp,firstlvl,sub-156233,gambling,1,12
hcp,firstlvl,sub-156435,gambling,1,12
hcp,firstlvl,sub-156536,gambling,1,12
hcp,firstlvl,sub-156637,gambling,1,12
hcp,firstlvl,sub-157437,gambling,1,12
hcp,firstlvl,sub-157942,gambling,1,12
hcp,firstlvl,sub-158035,gambling,1,12
hcp,firstlvl,sub-158136,gambling,1,12
hcp,firstlvl,sub-158338,gambling,1,12
hcp,firstlvl,sub-158540,gambling,1,12
hcp,firstlvl,sub-158843,gambling,1,12
hcp,firstlvl,sub-159138,gambling,1,12
hcp,firstlvl,sub-159340,gambling,1,12
hcp,firstlvl,sub-159441,gambling,1,12
hcp,firstlvl,sub-159744,gambling,1,12
hcp,firstlvl,sub-159845,gambling,1,12
hcp,firstlvl,sub-159946,gambling,1,12
hcp,firstlvl,sub-160123,gambling,1,12
hcp,firstlvl,sub-160729,gambling,1,12
hcp,firstlvl,sub-160830,gambling,1,12
hcp,firstlvl,sub-160931,gambling,1,12
hcp,firstlvl,sub-161327,gambling,1,12
hcp,firstlvl,sub-161630,gambling,1,12
hcp,firstlvl,sub-161731,gambling,1,12
hcp,firstlvl,sub-161832,gambling,1,12
hcp,firstlvl,sub-162026,gambling,1,12
hcp,firstlvl,sub-162228,gambling,1,12
hcp,firstlvl,sub-162329,gambling,1,12
hcp,firstlvl,sub-162733,gambling,1,12
hcp,firstlvl,sub-162935,gambling,1,12
hcp,firstlvl,sub-163129,gambling,1,12
hcp,firstlvl,sub-163331,gambling,1,12
hcp,firstlvl,sub-163432,gambling,1,12
hcp,firstlvl,sub-163836,gambling,1,12
hcp,firstlvl,sub-164030,gambling,1,12
hcp,firstlvl,sub-164131,gambling,1,12
hcp,firstlvl,sub-164636,gambling,1,12
hcp,firstlvl,sub-164939,gambling,1,12
hcp,firstlvl,sub-165032,gambling,1,12
hcp,firstlvl,sub-165234,gambling,1,12
hcp,firstlvl,sub-165436,gambling,1,12
hcp,firstlvl,sub-165638,gambling,1,12
hcp,firstlvl,sub-165941,gambling,1,12
hcp,firstlvl,sub-166438,gambling,1,12
hcp,firstlvl,sub-166640,gambling,1,12
hcp,firstlvl,sub-167238,gambling,1,12
hcp,firstlvl,sub-167440,gambling,1,12
hcp,firstlvl,sub-168139,gambling,1,12
hcp,firstlvl,sub-168240,gambling,1,12
hcp,firstlvl,sub-168341,gambling,1,12
hcp,firstlvl,sub-168947,gambling,1,12
hcp,firstlvl,sub-169040,gambling,1,12
hcp,firstlvl,sub-169141,gambling,1,12
hcp,firstlvl,sub-169444,gambling,1,12
hcp,firstlvl,sub-169545,gambling,1,12
hcp,firstlvl,sub-169747,gambling,1,12
hcp,firstlvl,sub-169949,gambling,1,12
hcp,firstlvl,sub-170631,gambling,1,12
hcp,firstlvl,sub-170934,gambling,1,12
hcp,firstlvl,sub-171128,gambling,1,12
hcp,firstlvl,sub-171330,gambling,1,12
